"","iterations","CPLEX_time","SAT_calls","verdict","inst_num","cores_len","CPU","best_UB","solved_by","GREEDY_time","MEM_MB","CPLEX_pop_time","solver","SAT_time","interrupted_by","cores","solution","instance","best_LB","k","num_obj_in_core","cores_obj","CPLEX_seeded"
"1935",1,11.12,25,"OPTIMUM FOUND",7,3.5,11.2406,NA,"CPLEX model.",0,107,0,"Base(IP)",0.0371,"",2,472,"rnd12.csv",NA,3,NA,NA,"seeded"
"1936",1,17.7603,56,"OPTIMUM FOUND",11,3.2,17.9264,NA,"CPLEX model.",0,121,0,"Base(IP)",0.0727,"",5,619,"rnd36.csv",NA,3,NA,NA,"seeded"
"1937",2,909.0726,1691,"OPTIMUM FOUND",58,14.384615,1013.3985,NA,"CPLEX model.",0,362,0,"Base(IP)",104.1454,"",39,276,"rnd48.csv",NA,6,NA,NA,"seeded"
"1938",1,19.8263,260,"OPTIMUM FOUND",3,4.111111,28.6937,NA,"CPLEX model.",0,155,0,"Base(IP)",8.7466,"",9,149,"rnd41.csv",NA,6,NA,NA,"seeded"
"1939",1,7.7412,40,"OPTIMUM FOUND",35,3.6,7.8663,NA,"CPLEX model.",0,117,0,"Base(IP)",0.0404,"",5,499,"rnd14.csv",NA,3,NA,NA,"seeded"
"1940",1,12.9477,56,"OPTIMUM FOUND",57,3.5,13.2199,NA,"CPLEX model.",0,131,0,"Base(IP)",0.1604,"",4,309,"rnd37.csv",NA,4,NA,NA,"seeded"
"1941",2,3214.1813,996,"OPTIMUM FOUND",46,10.785714,3382.9657,NA,"CPLEX model.",0,361,0,"Base(IP)",168.5792,"",14,125,"rnd8.csv",NA,7,NA,NA,"seeded"
"1942",1,11.9372,47,"OPTIMUM FOUND",9,4.75,12.0968,NA,"CPLEX model.",0,130,0,"Base(IP)",0.0603,"",4,405,"rnd27.csv",NA,4,NA,NA,"seeded"
"1943",1,9.9998,134,"OPTIMUM FOUND",35,3.375,11.0829,NA,"CPLEX model.",0,140,0,"Base(IP)",0.9756,"",8,394,"rnd14.csv",NA,4,NA,NA,"seeded"
"1944",0,0,2,"OPTIMUM FOUND",46,0,0.5448,NA,"disjoint phase.",0,82,0,"Base(IP)",0.2881,"",0,0,"rnd8.csv",NA,10,NA,NA,"seeded"
"1945",2,1570.3529,1265,"OPTIMUM FOUND",47,8.7,1771.7461,NA,"CPLEX model.",0,260,0,"Base(IP)",201.2116,"",20,141,"rnd34.csv",NA,7,NA,NA,"seeded"
"1946",1,7.0181,32,"OPTIMUM FOUND",57,3.25,7.1332,NA,"CPLEX model.",0,106,0,"Base(IP)",0.0278,"",4,401,"rnd37.csv",NA,3,NA,NA,"seeded"
"1947",1,7.194,18,"OPTIMUM FOUND",9,4,7.2816,NA,"CPLEX model.",0,106,0,"Base(IP)",0.0067,"",2,500,"rnd27.csv",NA,3,NA,NA,"seeded"
"1948",1,100.0156,489,"OPTIMUM FOUND",11,4.321429,103.6761,NA,"building summations.",1e-04,152,0,"Base(IP)",3.5407,"",28,503,"rnd36.csv",NA,4,NA,NA,"seeded"
"1949",0,0,2,"OPTIMUM FOUND",58,0,0.0487,NA,"disjoint phase.",0,41,0,"Base(IP)",5e-04,"",0,882,"rnd48.csv",NA,1,NA,NA,"seeded"
"1950",0,0,1,"OPTIMUM FOUND",3,0,0.0245,NA,"Init Bounds.",0,40,0,"Base(IP)",2e-04,"",0,563,"rnd41.csv",NA,1,NA,NA,""
"1951",1,49.1575,527,"OPTIMUM FOUND",33,12.3,127.6342,NA,"CPLEX model.",0,225,0,"Base(IP)",78.2726,"",10,78,"rnd22.csv",NA,8,NA,NA,"seeded"
"1952",1,100.0092,390,"OPTIMUM FOUND",34,4.111111,101.4086,NA,"concrete greedy soln.",0,144,0,"Base(IP)",1.2848,"",18,451,"rnd43.csv",NA,4,NA,NA,"seeded"
"1953",1,4.514,43,"OPTIMUM FOUND",18,3,4.6023,NA,"CPLEX model.",0,96,0,"Base(IP)",0.0114,"",8,747,"rnd52.csv",NA,2,NA,NA,"seeded"
"1954",2,1818.1819,667,"OPTIMUM FOUND",20,24,1923.0782,NA,"CPLEX model.",0,444,0,"Base(IP)",104.6691,"",17,124,"rnd30.csv",NA,7,NA,NA,"seeded"
"1955",1,100.009,1307,"OPTIMUM FOUND",27,5.268293,146.4358,NA,"conflicts from UB model.",1e-04,157,0,"Base(IP)",46.3033,"",41,321,"rnd46.csv",NA,5,NA,NA,"seeded"
"1956",1,100.0197,1310,"UNKNOWN",15,26.235294,3599.4821,305,"",0,696,0,"Base(IP)",355.8297,"INTERRUPTED signal 15",17,305,"rnd3.csv",169,7,NA,NA,"seeded"
"1957",1,100.0091,146,"OPTIMUM FOUND",44,4.666667,100.9752,NA,"concrete greedy soln.",0,158,0,"Base(IP)",0.8457,"",6,245,"rnd6.csv",NA,5,NA,NA,"seeded"
"1958",1,46.0407,291,"OPTIMUM FOUND",50,5.571429,81.3172,NA,"CPLEX model.",0,219,0,"Base(IP)",35.0956,"",7,155,"rnd35.csv",NA,7,NA,NA,"seeded"
"1959",1,8.3521,42,"OPTIMUM FOUND",60,3.5,8.5235,NA,"CPLEX model.",0,116,0,"Base(IP)",0.0848,"",4,536,"rnd53.csv",NA,3,NA,NA,"seeded"
"1960",2,417.6323,1544,"OPTIMUM FOUND",29,12.970588,518.9064,NA,"CPLEX model.",0,262,0,"Base(IP)",101.0594,"",34,191,"rnd5.csv",NA,7,NA,NA,"seeded"
"1961",0,0,2,"OPTIMUM FOUND",32,0,0.3154,NA,"disjoint phase.",0,80,0,"Base(IP)",0.1174,"",0,16,"rnd10.csv",NA,9,NA,NA,"seeded"
"1962",1,13.6922,91,"OPTIMUM FOUND",60,3.666667,14.3153,NA,"CPLEX model.",0,138,0,"Base(IP)",0.5122,"",6,419,"rnd53.csv",NA,4,NA,NA,"seeded"
"1963",1,9.6646,81,"OPTIMUM FOUND",34,3.875,9.8497,NA,"CPLEX model.",0,117,0,"Base(IP)",0.087,"",8,555,"rnd43.csv",NA,3,NA,NA,"seeded"
"1964",2,1828.7239,3519,"OPTIMUM FOUND",18,6.449541,1929.0601,NA,"CPLEX model.",2e-04,297,0,"Base(IP)",100.1534,"",109,367,"rnd52.csv",NA,5,NA,NA,"seeded"
"1965",1,100.0184,756,"OPTIMUM FOUND",24,11.176471,126.4732,NA,"concrete greedy soln.",1e-04,241,0,"Base(IP)",26.1861,"",17,34,"rnd19.csv",NA,9,NA,NA,"seeded"
"1966",0,0,10,"OPTIMUM FOUND",27,4,0.0512,NA,"disjoint phase.",0,46,0,"Base(IP)",0.0033,"",1,594,"rnd46.csv",NA,2,NA,NA,"seeded"
"1967",0,0,2,"OPTIMUM FOUND",44,0,0.0593,NA,"disjoint phase.",0,46,0,"Base(IP)",0.0019,"",0,544,"rnd6.csv",NA,2,NA,NA,"seeded"
"1968",1,7.7245,40,"OPTIMUM FOUND",19,3.75,7.8761,NA,"CPLEX model.",0,117,0,"Base(IP)",0.0629,"",4,524,"rnd28.csv",NA,3,NA,NA,"seeded"
"1969",0,0,2,"OPTIMUM FOUND",31,0,0.0498,NA,"disjoint phase.",0,46,0,"Base(IP)",0.0011,"",0,451,"rnd4.csv",NA,2,NA,NA,"seeded"
"1970",2,1148.2489,1236,"OPTIMUM FOUND",32,10.428571,1249.4602,NA,"CPLEX model.",0,328,0,"Base(IP)",101.0242,"",28,123,"rnd10.csv",NA,7,NA,NA,"seeded"
"1971",1,100.0251,1327,"UNKNOWN",29,26.8,3599.676,169,"",1e-04,370,0,"Base(IP)",99.9623,"INTERRUPTED signal 15",25,169,"rnd5.csv",56,9,NA,NA,"seeded"
"1972",0,0,2,"OPTIMUM FOUND",22,0,0.4095,NA,"disjoint phase.",0,82,0,"Base(IP)",0.1635,"",0,0,"rnd32.csv",NA,10,NA,NA,"seeded"
"1973",1,100.0324,473,"OPTIMUM FOUND",17,4.230769,116.1174,NA,"concrete greedy soln.",0,184,0,"Base(IP)",15.9321,"",13,365,"rnd57.csv",NA,5,NA,NA,"seeded"
"1974",1,12.7684,96,"OPTIMUM FOUND",37,3.5,13.3764,NA,"CPLEX model.",0,131,0,"Base(IP)",0.5028,"",6,358,"rnd60.csv",NA,4,NA,NA,"seeded"
"1975",2,2054.4793,1346,"OPTIMUM FOUND",24,18.222222,2155.4212,NA,"CPLEX model.",1e-04,438,0,"Base(IP)",100.7191,"",36,148,"rnd19.csv",NA,7,NA,NA,"seeded"
"1976",1,7.5184,42,"OPTIMUM FOUND",37,4,7.6252,NA,"CPLEX model.",0,110,0,"Base(IP)",0.0232,"",4,465,"rnd60.csv",NA,3,NA,NA,"seeded"
"1977",0,0,2,"OPTIMUM FOUND",36,0,0.3158,NA,"disjoint phase.",0,81,0,"Base(IP)",0.0473,"",0,0,"rnd47.csv",NA,10,NA,NA,"seeded"
"1978",1,75.4772,198,"OPTIMUM FOUND",20,10,100.531,NA,"CPLEX model.",0,243,0,"Base(IP)",24.8213,"",4,33,"rnd30.csv",NA,9,NA,NA,"seeded"
"1979",1,100.0117,348,"OPTIMUM FOUND",15,12,112.1282,NA,"concrete greedy soln.",0,256,0,"Base(IP)",11.8634,"",6,42,"rnd3.csv",NA,9,NA,NA,"seeded"
"1980",2,115.1553,1708,"OPTIMUM FOUND",19,4.125,132.6654,NA,"CPLEX model.",2e-04,149,0,"Base(IP)",17.3842,"",88,432,"rnd28.csv",NA,4,NA,NA,"seeded"
"1981",1,100.0092,446,"OPTIMUM FOUND",31,5,105.4271,NA,"concrete greedy soln.",1e-04,148,0,"Base(IP)",5.3013,"",13,199,"rnd4.csv",NA,5,NA,NA,"seeded"
"1982",1,100.023,686,"UNKNOWN",50,69.416667,3599.587,78,"",1e-04,575,0,"Base(IP)",100.8827,"INTERRUPTED signal 15",12,78,"rnd35.csv",45,9,NA,NA,"seeded"
"1983",0,0,2,"OPTIMUM FOUND",27,0,0.4306,NA,"disjoint phase.",0,82,0,"Base(IP)",0.2107,"",0,0,"rnd46.csv",NA,10,NA,NA,"seeded"
"1984",0,0,2,"OPTIMUM FOUND",17,0,0.0585,NA,"disjoint phase.",0,46,0,"Base(IP)",9e-04,"",0,722,"rnd57.csv",NA,2,NA,NA,"seeded"
"1985",1,100.0122,801,"OPTIMUM FOUND",49,4.53125,112.0173,NA,"concrete greedy soln.",1e-04,151,0,"Base(IP)",11.8799,"",32,211,"rnd21.csv",NA,5,NA,NA,"seeded"
"1986",1,100.0079,694,"UNKNOWN",54,30.3,3599.7452,318,"",0,368,0,"Base(IP)",610.0148,"INTERRUPTED signal 15",10,318,"rnd44.csv",86,8,NA,NA,"seeded"
"1987",1,0.531,22,"OPTIMUM FOUND",10,3.5,0.6118,NA,"CPLEX model.",0,72,0,"Base(IP)",0.0139,"",2,649,"rnd39.csv",NA,2,NA,NA,"seeded"
"1988",0,0,2,"OPTIMUM FOUND",25,0,0.0518,NA,"disjoint phase.",0,46,0,"Base(IP)",0.0017,"",0,481,"rnd18.csv",NA,2,NA,NA,"seeded"
"1989",0,0,2,"OPTIMUM FOUND",26,0,0.0421,NA,"disjoint phase.",0,41,0,"Base(IP)",4e-04,"",0,733,"rnd24.csv",NA,1,NA,NA,"seeded"
"1990",1,76.2416,240,"OPTIMUM FOUND",59,10.4,131.3467,NA,"CPLEX model.",0,232,0,"Base(IP)",54.8897,"",5,75,"rnd13.csv",NA,8,NA,NA,"seeded"
"1991",1,8.0003,64,"OPTIMUM FOUND",52,3.4,8.0922,NA,"CPLEX model.",0,93,0,"Base(IP)",0.0231,"",10,650,"rnd17.csv",NA,2,NA,NA,"seeded"
"1992",0,0,2,"OPTIMUM FOUND",51,0,0.2729,NA,"disjoint phase.",0,81,0,"Base(IP)",0.0597,"",0,0,"rnd40.csv",NA,10,NA,NA,"seeded"
"1993",1,31.7719,472,"OPTIMUM FOUND",4,4.583333,80.0872,NA,"CPLEX model.",0,204,0,"Base(IP)",48.1567,"",12,281,"rnd2.csv",NA,6,NA,NA,"seeded"
"1994",1,69.4123,552,"OPTIMUM FOUND",8,9.4,120.2256,NA,"CPLEX model.",0,225,0,"Base(IP)",50.6008,"",10,81,"rnd50.csv",NA,8,NA,NA,"seeded"
"1995",2,989.5571,926,"OPTIMUM FOUND",2,7.5,1105.7574,NA,"CPLEX model.",0,252,0,"Base(IP)",115.9997,"",18,157,"rnd58.csv",NA,7,NA,NA,"seeded"
"1996",1,100.0374,690,"UNKNOWN",40,27.9,3599.7941,667,"",0,407,0,"Base(IP)",184.0529,"INTERRUPTED signal 15",10,667,"rnd25.csv",180,7,NA,NA,"seeded"
"1997",1,100.021,1615,"UNKNOWN",52,9.232558,3599.2615,430,"",0,709,0,"Base(IP)",111.6157,"INTERRUPTED signal 15",43,430,"rnd17.csv",378,5,NA,NA,"seeded"
"1998",0,0,2,"OPTIMUM FOUND",4,0,0.0428,NA,"disjoint phase.",0,42,0,"Base(IP)",5e-04,"",0,856,"rnd2.csv",NA,1,NA,NA,"seeded"
"1999",1,2.812,29,"OPTIMUM FOUND",49,3.2,2.8774,NA,"CPLEX model.",0,82,0,"Base(IP)",0.0068,"",5,493,"rnd21.csv",NA,2,NA,NA,"seeded"
"2000",0,0,2,"OPTIMUM FOUND",59,0,0.4621,NA,"disjoint phase.",0,81,0,"Base(IP)",0.2181,"",0,0,"rnd13.csv",NA,10,NA,NA,"seeded"
"2001",2,659.0099,2397,"OPTIMUM FOUND",10,8.229167,760.5665,NA,"CPLEX model.",1e-04,303,0,"Base(IP)",101.402,"",48,330,"rnd39.csv",NA,5,NA,NA,"seeded"
"2002",1,100.0146,1144,"OPTIMUM FOUND",26,5.733333,177.7373,NA,"concrete greedy soln.",1e-04,205,0,"Base(IP)",77.5631,"",30,241,"rnd24.csv",NA,6,NA,NA,"seeded"
"2003",1,62.0188,53,"OPTIMUM FOUND",25,5,62.7709,NA,"CPLEX model.",0,156,0,"Base(IP)",0.6416,"",2,244,"rnd18.csv",NA,5,NA,NA,"seeded"
"2004",0,0,2,"OPTIMUM FOUND",2,0,0.2521,NA,"disjoint phase.",0,80,0,"Base(IP)",0.0485,"",0,35,"rnd58.csv",NA,9,NA,NA,"seeded"
"2005",2,3393.0631,1592,"OPTIMUM FOUND",8,6.878788,3495.6768,NA,"CPLEX model.",0,516,0,"Base(IP)",102.446,"",33,228,"rnd50.csv",NA,6,NA,NA,"seeded"
"2006",1,100.0189,848,"UNKNOWN",40,22.090909,3599.5494,176,"",0,552,0,"Base(IP)",153.494,"INTERRUPTED signal 15",11,176,"rnd25.csv",52,9,NA,NA,"seeded"
"2007",1,8.3694,48,"OPTIMUM FOUND",14,3,8.5261,NA,"CPLEX model.",0,115,0,"Base(IP)",0.065,"",5,531,"rnd42.csv",NA,3,NA,NA,"seeded"
"2008",1,100.0089,1081,"OPTIMUM FOUND",28,4.382353,130.9738,NA,"concrete greedy soln.",1e-04,166,0,"Base(IP)",30.8435,"",34,293,"rnd16.csv",NA,5,NA,NA,"seeded"
"2009",0,0,2,"OPTIMUM FOUND",49,0,0.2559,NA,"disjoint phase.",0,81,0,"Base(IP)",0.0513,"",0,0,"rnd21.csv",NA,10,NA,NA,"seeded"
"2010",0,0,2,"OPTIMUM FOUND",59,0,0.0507,NA,"disjoint phase.",0,40,0,"Base(IP)",0.001,"",0,725,"rnd13.csv",NA,1,NA,NA,"seeded"
"2011",1,0.5632,9,"OPTIMUM FOUND",21,3,0.6371,NA,"CPLEX model.",0,75,0,"Base(IP)",0.0049,"",1,661,"rnd31.csv",NA,2,NA,NA,"seeded"
"2012",1,9.8972,46,"OPTIMUM FOUND",12,3.4,10.0109,NA,"CPLEX model.",0,109,0,"Base(IP)",0.0335,"",5,452,"rnd51.csv",NA,3,NA,NA,"seeded"
"2013",0,0,2,"OPTIMUM FOUND",54,0,0.0378,NA,"disjoint phase.",0,40,0,"Base(IP)",0.001,"",0,616,"rnd44.csv",NA,1,NA,NA,"seeded"
"2014",1,100.0223,1143,"OPTIMUM FOUND",6,4.171429,136.1686,NA,"concrete greedy soln.",1e-04,179,0,"Base(IP)",35.9973,"",35,340,"rnd11.csv",NA,5,NA,NA,"seeded"
"2015",1,20.1817,164,"OPTIMUM FOUND",48,3.142857,23.2193,NA,"CPLEX model.",0,164,0,"Base(IP)",2.9001,"",7,334,"rnd56.csv",NA,5,NA,NA,"seeded"
"2016",1,100.0231,657,"OPTIMUM FOUND",26,7.052632,141.7793,NA,"concrete greedy soln.",0,230,0,"Base(IP)",41.5479,"",19,87,"rnd24.csv",NA,8,NA,NA,"seeded"
"2017",1,7.211,25,"OPTIMUM FOUND",41,3.666667,7.3211,NA,"CPLEX model.",0,105,0,"Base(IP)",0.0215,"",3,402,"rnd23.csv",NA,3,NA,NA,"seeded"
"2018",2,123.5937,1758,"OPTIMUM FOUND",21,5.592105,152.3039,NA,"CPLEX model.",2e-04,193,0,"Base(IP)",28.5552,"",76,368,"rnd31.csv",NA,5,NA,NA,"seeded"
"2019",1,100.0077,339,"OPTIMUM FOUND",12,4.647059,101.3881,NA,"concrete greedy soln.",0,132,0,"Base(IP)",1.2742,"",17,369,"rnd51.csv",NA,4,NA,NA,"seeded"
"2020",2,470.0777,1381,"OPTIMUM FOUND",54,17.676471,576.2048,NA,"CPLEX model.",1e-04,306,0,"Base(IP)",105.9774,"",34,206,"rnd44.csv",NA,6,NA,NA,"seeded"
"2021",0,0,2,"OPTIMUM FOUND",48,0,0.0567,NA,"disjoint phase.",0,46,0,"Base(IP)",0.001,"",0,694,"rnd56.csv",NA,2,NA,NA,"seeded"
"2022",1,5.9098,16,"OPTIMUM FOUND",6,3.5,5.9905,NA,"CPLEX model.",0,91,0,"Base(IP)",0.008,"",2,680,"rnd11.csv",NA,2,NA,NA,"seeded"
"2023",1,17.8408,75,"OPTIMUM FOUND",41,3.5,18.2038,NA,"CPLEX model.",0,130,0,"Base(IP)",0.2642,"",6,326,"rnd23.csv",NA,4,NA,NA,"seeded"
"2024",0,0,2,"OPTIMUM FOUND",8,0,0.0411,NA,"disjoint phase.",0,41,0,"Base(IP)",5e-04,"",0,806,"rnd50.csv",NA,1,NA,NA,"seeded"
"2025",1,100.0153,369,"OPTIMUM FOUND",14,4.125,101.9005,NA,"concrete greedy soln.",0,146,0,"Base(IP)",1.7641,"",16,426,"rnd42.csv",NA,4,NA,NA,"seeded"
"2026",0,0,2,"OPTIMUM FOUND",28,0,0.0521,NA,"disjoint phase.",0,46,0,"Base(IP)",3e-04,"",0,533,"rnd16.csv",NA,2,NA,NA,"seeded"
"2027",1,100.0172,1457,"UNKNOWN",59,17.774194,3599.2791,264,"",0,540,0,"Base(IP)",106.7904,"INTERRUPTED signal 15",31,264,"rnd13.csv",211,6,NA,NA,"seeded"
"2028",1,100.034,803,"UNKNOWN",4,37.923077,3599.623,416,"",0,604,0,"Base(IP)",261.4157,"INTERRUPTED signal 15",13,416,"rnd2.csv",111,8,NA,NA,"seeded"
"2029",1,16.5265,268,"OPTIMUM FOUND",35,3.9,23.5459,NA,"CPLEX model.",0,160,0,"Base(IP)",6.8925,"",10,296,"rnd14.csv",NA,5,NA,NA,"seeded"
"2030",1,18.1123,682,"OPTIMUM FOUND",47,5,98.5697,NA,"CPLEX model.",0,184,0,"Base(IP)",80.3154,"",20,199,"rnd34.csv",NA,6,NA,NA,"seeded"
"2031",0,0,16,"OPTIMUM FOUND",57,3,0.0521,NA,"disjoint phase.",0,46,0,"Base(IP)",0.0049,"",2,493,"rnd37.csv",NA,2,NA,NA,"seeded"
"2032",0,0,2,"OPTIMUM FOUND",46,0,0.0336,NA,"disjoint phase.",0,41,0,"Base(IP)",4e-04,"",0,773,"rnd8.csv",NA,1,NA,NA,"seeded"
"2033",1,3.712,28,"OPTIMUM FOUND",9,3,3.7808,NA,"CPLEX model.",0,88,0,"Base(IP)",0.0062,"",5,621,"rnd27.csv",NA,2,NA,NA,"seeded"
"2034",1,100.0141,740,"OPTIMUM FOUND",11,4.5,131.4972,NA,"concrete greedy soln.",1e-04,187,0,"Base(IP)",31.3405,"",22,395,"rnd36.csv",NA,5,NA,NA,"seeded"
"2035",0,0,2,"OPTIMUM FOUND",24,0,0.3556,NA,"disjoint phase.",0,81,0,"Base(IP)",0.1044,"",0,0,"rnd19.csv",NA,10,NA,NA,"seeded"
"2036",1,88.243,51,"OPTIMUM FOUND",33,10,89.7162,NA,"CPLEX model.",0,236,0,"Base(IP)",1.2446,"",1,29,"rnd22.csv",NA,9,NA,NA,"seeded"
"2037",1,4.1057,21,"OPTIMUM FOUND",11,3,4.1852,NA,"CPLEX model.",0,97,0,"Base(IP)",0.0089,"",3,737,"rnd36.csv",NA,2,NA,NA,"seeded"
"2038",1,100.0151,985,"OPTIMUM FOUND",58,20,259.5359,NA,"building summations.",0,250,0,"Base(IP)",159.2991,"",13,183,"rnd48.csv",NA,7,NA,NA,"seeded"
"2039",1,26.9203,374,"OPTIMUM FOUND",3,4.2,45.2103,NA,"CPLEX model.",0,183,0,"Base(IP)",18.1329,"",10,94,"rnd41.csv",NA,7,NA,NA,"seeded"
"2040",0,0,2,"OPTIMUM FOUND",20,0,0.3813,NA,"disjoint phase.",0,82,0,"Base(IP)",0.1557,"",0,0,"rnd30.csv",NA,10,NA,NA,"seeded"
"2041",1,3.8713,14,"OPTIMUM FOUND",35,3,3.9431,NA,"CPLEX model.",0,87,0,"Base(IP)",0.0051,"",2,613,"rnd14.csv",NA,2,NA,NA,"seeded"
"2042",0,0,2,"OPTIMUM FOUND",40,0,0.3648,NA,"disjoint phase.",0,81,0,"Base(IP)",0.1238,"",0,0,"rnd25.csv",NA,10,NA,NA,"seeded"
"2043",0,0,1,"OPTIMUM FOUND",47,0,0.0297,NA,"Init Bounds.",0,41,0,"Base(IP)",3e-04,"",0,688,"rnd34.csv",NA,1,NA,NA,""
"2044",1,100.0128,417,"OPTIMUM FOUND",57,4.142857,104.0832,NA,"building summations.",0,158,0,"Base(IP)",3.9429,"",21,243,"rnd37.csv",NA,5,NA,NA,"seeded"
"2045",1,25.4308,454,"OPTIMUM FOUND",46,3.5,68.1093,NA,"CPLEX model.",0,187,0,"Base(IP)",42.5274,"",12,179,"rnd8.csv",NA,6,NA,NA,"seeded"
"2046",1,17.3873,21,"OPTIMUM FOUND",9,4,17.6987,NA,"CPLEX model.",0,152,0,"Base(IP)",0.1863,"",1,310,"rnd27.csv",NA,5,NA,NA,"seeded"
"2047",1,100.0102,2059,"OPTIMUM FOUND",53,5.6,176.3243,NA,"concrete greedy soln.",1e-04,176,0,"Base(IP)",76.1683,"",50,295,"rnd29.csv",NA,5,NA,NA,"seeded"
"2048",1,100.051,294,"OPTIMUM FOUND",58,10.6,121.2696,NA,"concrete greedy soln.",0,258,0,"Base(IP)",20.9585,"",5,42,"rnd48.csv",NA,9,NA,NA,"seeded"
"2049",1,52.3831,88,"OPTIMUM FOUND",3,10,58.3031,NA,"CPLEX model.",0,210,0,"Base(IP)",5.7271,"",2,22,"rnd41.csv",NA,9,NA,NA,"seeded"
"2050",1,5.5136,27,"OPTIMUM FOUND",23,3.333333,5.6118,NA,"CPLEX model.",0,102,0,"Base(IP)",0.015,"",3,438,"rnd49.csv",NA,3,NA,NA,"seeded"
"2051",2,950.2342,836,"OPTIMUM FOUND",46,18.583333,1123.0965,NA,"CPLEX model.",0,258,0,"Base(IP)",172.6398,"",12,73,"rnd8.csv",NA,8,NA,NA,"seeded"
"2052",1,100.0055,891,"OPTIMUM FOUND",5,4.485714,117.5309,NA,"concrete greedy soln.",1e-04,157,0,"Base(IP)",17.3986,"",35,287,"rnd20.csv",NA,5,NA,NA,"seeded"
"2053",0,0,2,"OPTIMUM FOUND",7,0,0.0581,NA,"disjoint phase.",0,46,0,"Base(IP)",0.002,"",0,560,"rnd12.csv",NA,2,NA,NA,"seeded"
"2054",1,97.4444,105,"OPTIMUM FOUND",23,4,97.9694,NA,"CPLEX model.",0,127,0,"Base(IP)",0.4265,"",8,348,"rnd49.csv",NA,4,NA,NA,"seeded"
"2055",2,1465.8551,1178,"OPTIMUM FOUND",47,19.4375,1794.3279,NA,"CPLEX model.",0,559,0,"Base(IP)",328.2574,"",16,92,"rnd34.csv",NA,8,NA,NA,"seeded"
"2056",0,0,2,"OPTIMUM FOUND",6,0,0.4249,NA,"disjoint phase.",0,83,0,"Base(IP)",0.1397,"",0,0,"rnd11.csv",NA,10,NA,NA,"seeded"
"2057",0,0,2,"OPTIMUM FOUND",19,0,0.3592,NA,"disjoint phase.",0,81,0,"Base(IP)",0.1187,"",0,0,"rnd28.csv",NA,10,NA,NA,"seeded"
"2058",1,76.8644,171,"OPTIMUM FOUND",7,3.714286,82.1094,NA,"CPLEX model.",0,149,0,"Base(IP)",5.1377,"",7,303,"rnd12.csv",NA,5,NA,NA,"seeded"
"2059",1,2.1062,15,"OPTIMUM FOUND",5,3.5,2.18,NA,"CPLEX model.",0,85,0,"Base(IP)",0.0067,"",2,594,"rnd20.csv",NA,2,NA,NA,"seeded"
"2060",1,3.6287,34,"OPTIMUM FOUND",53,3,3.7037,NA,"CPLEX model.",0,90,0,"Base(IP)",0.0083,"",6,589,"rnd29.csv",NA,2,NA,NA,"seeded"
"2061",1,60.1261,929,"OPTIMUM FOUND",33,9,167.6284,NA,"CPLEX model.",0,214,0,"Base(IP)",107.33,"",18,143,"rnd22.csv",NA,7,NA,NA,"seeded"
"2062",0,0,2,"OPTIMUM FOUND",57,0,0.2896,NA,"disjoint phase.",0,81,0,"Base(IP)",0.0714,"",0,0,"rnd37.csv",NA,10,NA,NA,"seeded"
"2063",1,100.0137,1637,"UNKNOWN",30,12.142857,3599.2943,461,"",0,884,0,"Base(IP)",386.775,"INTERRUPTED signal 15",21,461,"rnd59.csv",263,6,NA,NA,"seeded"
"2064",1,23.1511,238,"OPTIMUM FOUND",56,4.166667,33.2775,NA,"CPLEX model.",0,177,0,"Base(IP)",9.9803,"",6,141,"rnd55.csv",NA,6,NA,NA,"seeded"
"2065",1,19.4519,64,"OPTIMUM FOUND",38,4.333333,19.6025,NA,"CPLEX model.",0,115,0,"Base(IP)",0.0619,"",6,489,"rnd9.csv",NA,3,NA,NA,"seeded"
"2066",0,0,2,"OPTIMUM FOUND",42,0,0.382,NA,"disjoint phase.",0,82,0,"Base(IP)",0.1489,"",0,0,"rnd26.csv",NA,10,NA,NA,"seeded"
"2067",1,100.009,1004,"OPTIMUM FOUND",42,3.935484,141.4949,NA,"concrete greedy soln.",0,160,0,"Base(IP)",41.3625,"",31,272,"rnd26.csv",NA,5,NA,NA,"seeded"
"2068",1,100.0196,916,"UNKNOWN",55,27.466667,3599.5927,473,"",0,692,0,"Base(IP)",731.7146,"INTERRUPTED signal 15",15,473,"rnd7.csv",176,7,NA,NA,"seeded"
"2069",2,2119.56,1034,"OPTIMUM FOUND",36,8.72,2223.6811,NA,"CPLEX model.",0,420,0,"Base(IP)",103.9081,"",25,175,"rnd47.csv",NA,7,NA,NA,"seeded"
"2070",1,100.021,1050,"UNKNOWN",43,34.117647,3599.4696,259,"",0,1099,0,"Base(IP)",525.1837,"INTERRUPTED signal 15",17,259,"rnd45.csv",51,9,NA,NA,"seeded"
"2071",0,0,2,"OPTIMUM FOUND",4,0,0.3902,NA,"disjoint phase.",0,82,0,"Base(IP)",0.1317,"",0,0,"rnd2.csv",NA,10,NA,NA,"seeded"
"2072",0,0,2,"OPTIMUM FOUND",21,0,0.4905,NA,"disjoint phase.",0,81,0,"Base(IP)",0.2336,"",0,0,"rnd31.csv",NA,10,NA,NA,"seeded"
"2073",0,0,2,"OPTIMUM FOUND",25,0,0.2866,NA,"disjoint phase.",0,81,0,"Base(IP)",0.0786,"",0,0,"rnd18.csv",NA,10,NA,NA,"seeded"
